edgename	CI	
par87 (pp) G1082	21.926879	
par55 (pp) G1083	21.316987	
par81 (pp) G1083	21.316987	
par88 (pp) G1083	21.316987	
par55 (pp) G1084	21.01631	
par82 (pp) G1084	21.01631	
par85 (pp) G1084	21.01631	
par55 (pp) G1085	21.934376	
par82 (pp) G1085	21.934376	
par86 (pp) G1085	21.934376	
par55 (pp) G1086	21.834919	
par82 (pp) G1086	21.834919	
par87 (pp) G1086	21.834919	
par55 (pp) G1087	21.219778	
par82 (pp) G1087	21.219778	
par88 (pp) G1087	21.219778	
par55 (pp) G1088	23.685162	
par83 (pp) G1088	23.685162	
par85 (pp) G1088	23.685162	
par55 (pp) G1089	24.410097	
par83 (pp) G1089	24.410097	
par86 (pp) G1089	24.410097	
par55 (pp) G1090	24.28305	
par83 (pp) G1090	24.28305	
par87 (pp) G1090	24.28305	
par55 (pp) G1091	23.877917	
par83 (pp) G1091	23.877917	
par88 (pp) G1091	23.877917	
par55 (pp) G1092	22.797245	
par84 (pp) G1092	22.797245	
par85 (pp) G1092	22.797245	
par55 (pp) G1093	23.605222	
par84 (pp) G1093	23.605222	
par86 (pp) G1093	23.605222	
par55 (pp) G1094	23.483768	
par84 (pp) G1094	23.483768	
par87 (pp) G1094	23.483768	
par55 (pp) G1095	22.998211	
par84 (pp) G1095	22.998211	
par88 (pp) G1095	22.998211	
par56 (pp) G1096	23.752628	
par69 (pp) G1096	23.752628	
par70 (pp) G1096	23.752628	
par56 (pp) G1097	20.388751	
par75 (pp) G1097	20.388751	
par86 (pp) G1097	20.388751	
par56 (pp) G1098	20.328294	
par75 (pp) G1098	20.328294	
par87 (pp) G1098	20.328294	
par56 (pp) G1099	24.580696	
par76 (pp) G1099	24.580696	
par85 (pp) G1099	24.580696	
par56 (pp) G1100	25.448684	
par76 (pp) G1100	25.448684	
par86 (pp) G1100	25.448684	
par56 (pp) G1101	25.332906	
par76 (pp) G1101	25.332906	
par87 (pp) G1101	25.332906	
par56 (pp) G1102	24.789343	
par76 (pp) G1102	24.789343	
par88 (pp) G1102	24.789343	
par56 (pp) G1103	24.521048	
par77 (pp) G1103	24.521048	
par85 (pp) G1103	24.521048	
par56 (pp) G1104	25.402775	
par77 (pp) G1104	25.402775	
par86 (pp) G1104	25.402775	
par56 (pp) G1105	25.287722	
par77 (pp) G1105	25.287722	
par87 (pp) G1105	25.287722	
par56 (pp) G1106	24.731287	
par77 (pp) G1106	24.731287	
par88 (pp) G1106	24.731287	
par56 (pp) G1107	24.324027	
par78 (pp) G1107	24.324027	
par85 (pp) G1107	24.324027	
par56 (pp) G1108	25.214484	
par78 (pp) G1108	25.214484	
par86 (pp) G1108	25.214484	
par56 (pp) G1109	25.100321	
par78 (pp) G1109	25.100321	
par87 (pp) G1109	25.100321	
par56 (pp) G1110	24.534794	
par78 (pp) G1110	24.534794	
par88 (pp) G1110	24.534794	
par56 (pp) G1111	26.358322	
par79 (pp) G1111	26.358322	
par85 (pp) G1111	26.358322	
par56 (pp) G1112	26.623046	
par79 (pp) G1112	26.623046	
par86 (pp) G1112	26.623046	
par56 (pp) G1113	26.509243	
par79 (pp) G1113	26.509243	
par87 (pp) G1113	26.509243	
par56 (pp) G1114	26.475152	
par79 (pp) G1114	26.475152	
par88 (pp) G1114	26.475152	
par56 (pp) G1115	24.77714	
par81 (pp) G1115	24.77714	
par85 (pp) G1115	24.77714	
par56 (pp) G1116	25.60078	
par81 (pp) G1116	25.60078	
par86 (pp) G1116	25.60078	
par56 (pp) G1117	25.482844	
par81 (pp) G1117	25.482844	
par87 (pp) G1117	25.482844	
par56 (pp) G1118	24.980542	
par81 (pp) G1118	24.980542	
par88 (pp) G1118	24.980542	
par56 (pp) G1119	24.717512	
par82 (pp) G1119	24.717512	
par85 (pp) G1119	24.717512	
par56 (pp) G1120	25.559261	
par82 (pp) G1120	25.559261	
par86 (pp) G1120	25.559261	
par56 (pp) G1121	25.442021	
par82 (pp) G1121	25.442021	
par87 (pp) G1121	25.442021	
par56 (pp) G1122	24.923186	
par82 (pp) G1122	24.923186	
par88 (pp) G1122	24.923186	
par56 (pp) G1123	25.987924	
par83 (pp) G1123	25.987924	
par85 (pp) G1123	25.987924	
par56 (pp) G1124	26.26102	
par83 (pp) G1124	26.26102	
par86 (pp) G1124	26.26102	
par56 (pp) G1125	26.146427	
par83 (pp) G1125	26.146427	
par87 (pp) G1125	26.146427	
par56 (pp) G1126	26.10599	
par83 (pp) G1126	26.10599	
par88 (pp) G1126	26.10599	
par56 (pp) G1127	25.628286	
par84 (pp) G1127	25.628286	
par85 (pp) G1127	25.628286	
par56 (pp) G1128	26.096271	
par84 (pp) G1128	26.096271	
par86 (pp) G1128	26.096271	
par56 (pp) G1129	25.975103	
par84 (pp) G1129	25.975103	
par87 (pp) G1129	25.975103	
par56 (pp) G1130	25.780108	
par84 (pp) G1130	25.780108	
par88 (pp) G1130	25.780108	
par57 (pp) G1131	211.26648	
par58 (pp) G1131	211.26648	
par92 (pp) G1131	211.26648	
par57 (pp) G1132	29.562166	
par58 (pp) G1132	29.562166	
par93 (pp) G1132	29.562166	
par57 (pp) G1133	38.044765	
par58 (pp) G1133	38.044765	
par95 (pp) G1133	38.044765	
par57 (pp) G1134	23.453097	
par69 (pp) G1134	23.453097	
par70 (pp) G1134	23.453097	
par57 (pp) G1135	20.833377	
par76 (pp) G1135	20.833377	
par85 (pp) G1135	20.833377	
par57 (pp) G1136	21.754243	
par76 (pp) G1136	21.754243	
par86 (pp) G1136	21.754243	
par57 (pp) G1137	21.657206	
par76 (pp) G1137	21.657206	
par87 (pp) G1137	21.657206	
par57 (pp) G1138	21.035773	
par76 (pp) G1138	21.035773	
par88 (pp) G1138	21.035773	
par57 (pp) G1139	20.748017	
par77 (pp) G1139	20.748017	
par85 (pp) G1139	20.748017	
par57 (pp) G1140	21.670806	
par77 (pp) G1140	21.670806	
par86 (pp) G1140	21.670806	
par57 (pp) G1141	21.574958	
par77 (pp) G1141	21.574958	
par87 (pp) G1141	21.574958	
par57 (pp) G1142	20.949975	
par77 (pp) G1142	20.949975	
par88 (pp) G1142	20.949975	
par57 (pp) G1143	20.559287	
par78 (pp) G1143	20.559287	
par85 (pp) G1143	20.559287	
par57 (pp) G1144	21.476573	
par78 (pp) G1144	21.476573	
par86 (pp) G1144	21.476573	
par57 (pp) G1145	21.382229	
par78 (pp) G1145	21.382229	
par87 (pp) G1145	21.382229	
par57 (pp) G1146	20.759396	
par78 (pp) G1146	20.759396	
par88 (pp) G1146	20.759396	
par57 (pp) G1147	24.005154	
par79 (pp) G1147	24.005154	
par85 (pp) G1147	24.005154	
par57 (pp) G1148	24.74348	
par79 (pp) G1148	24.74348	
par86 (pp) G1148	24.74348	
par57 (pp) G1149	24.615805	
par79 (pp) G1149	24.615805	
par87 (pp) G1149	24.615805	
par57 (pp) G1150	24.200774	
par79 (pp) G1150	24.200774	
par88 (pp) G1150	24.200774	
par57 (pp) G1151	21.113213	
par81 (pp) G1151	21.113213	
par85 (pp) G1151	21.113213	
par57 (pp) G1152	22.027707	
par81 (pp) G1152	22.027707	
par86 (pp) G1152	22.027707	
par57 (pp) G1153	21.926879	
par81 (pp) G1153	21.926879	
par87 (pp) G1153	21.926879	
par57 (pp) G1154	21.316987	
par81 (pp) G1154	21.316987	
par88 (pp) G1154	21.316987	
par57 (pp) G1155	21.01631	
par82 (pp) G1155	21.01631	
par85 (pp) G1155	21.01631	
par57 (pp) G1156	21.934376	
par82 (pp) G1156	21.934376	
par86 (pp) G1156	21.934376	
par57 (pp) G1157	21.834919	
par82 (pp) G1157	21.834919	
par87 (pp) G1157	21.834919	
par57 (pp) G1158	21.219778	
par82 (pp) G1158	21.219778	
par88 (pp) G1158	21.219778	
par57 (pp) G1159	23.685162	
par83 (pp) G1159	23.685162	
par85 (pp) G1159	23.685162	
par57 (pp) G1160	24.410097	
par83 (pp) G1160	24.410097	
par86 (pp) G1160	24.410097	
par57 (pp) G1161	24.28305	
par83 (pp) G1161	24.28305	
par87 (pp) G1161	24.28305	
par57 (pp) G1162	23.877917	
par83 (pp) G1162	23.877917	
par88 (pp) G1162	23.877917	
par57 (pp) G1163	22.797245	
par84 (pp) G1163	22.797245	
par85 (pp) G1163	22.797245	
par57 (pp) G1164	23.605222	
par84 (pp) G1164	23.605222	
par86 (pp) G1164	23.605222	
par57 (pp) G1165	23.483768	
par84 (pp) G1165	23.483768	
par87 (pp) G1165	23.483768	
par57 (pp) G1166	22.998211	
par84 (pp) G1166	22.998211	
par88 (pp) G1166	22.998211	
par58 (pp) G1167	20.184214	
par59 (pp) G1167	20.184214	
par91 (pp) G1167	20.184214	
par58 (pp) G1168	20.094655	
par60 (pp) G1168	20.094655	
par91 (pp) G1168	20.094655	
par58 (pp) G1169	20.105772	
par61 (pp) G1169	20.105772	
par91 (pp) G1169	20.105772	
par58 (pp) G1170	20.19931	
par62 (pp) G1170	20.19931	
par91 (pp) G1170	20.19931	
par58 (pp) G1171	20.190289	
par63 (pp) G1171	20.190289	
par91 (pp) G1171	20.190289	
par58 (pp) G1172	20.178041	
par64 (pp) G1172	20.178041	
par91 (pp) G1172	20.178041	
par58 (pp) G1173	24.234143	
par69 (pp) G1173	24.234143	
par70 (pp) G1173	24.234143	
par58 (pp) G1174	21.216061	
par71 (pp) G1174	21.216061	
par91 (pp) G1174	21.216061	
par58 (pp) G1175	21.184066	
par72 (pp) G1175	21.184066	
par91 (pp) G1175	21.184066	
par58 (pp) G1176	21.150201	
par73 (pp) G1176	21.150201	
par91 (pp) G1176	21.150201	
par58 (pp) G1177	21.227621	
par74 (pp) G1177	21.227621	
par91 (pp) G1177	21.227621	
par58 (pp) G1178	25.598151	
par75 (pp) G1178	25.598151	
par85 (pp) G1178	25.598151	
par58 (pp) G1179	26.655342	
par75 (pp) G1179	26.655342	
par86 (pp) G1179	26.655342	
par58 (pp) G1180	26.584334	
par75 (pp) G1180	26.584334	
par87 (pp) G1180	26.584334	
par58 (pp) G1181	25.812106	
par75 (pp) G1181	25.812106	
par88 (pp) G1181	25.812106	
par58 (pp) G1182	20.172477	
par75 (pp) G1182	20.172477	
par90 (pp) G1182	20.172477	
par58 (pp) G1183	22.114775	
par75 (pp) G1183	22.114775	
par91 (pp) G1183	22.114775	
par58 (pp) G1184	26.8117	
par76 (pp) G1184	26.8117	
par85 (pp) G1184	26.8117	
par58 (pp) G1185	26.923496	
par76 (pp) G1185	26.923496	
par86 (pp) G1185	26.923496	
par58 (pp) G1186	26.853159	
par76 (pp) G1186	26.853159	
par87 (pp) G1186	26.853159	
par58 (pp) G1187	26.879049	
par76 (pp) G1187	26.879049	
par88 (pp) G1187	26.879049	
par58 (pp) G1188	20.69092	
par76 (pp) G1188	20.69092	
par91 (pp) G1188	20.69092	
par58 (pp) G1189	26.902274	
par77 (pp) G1189	26.902274	
par85 (pp) G1189	26.902274	
par58 (pp) G1190	27.037158	
par77 (pp) G1190	27.037158	
par86 (pp) G1190	27.037158	
par58 (pp) G1191	26.966022	
par77 (pp) G1191	26.966022	
par87 (pp) G1191	26.966022	
par58 (pp) G1192	26.973945	
par77 (pp) G1192	26.973945	
par88 (pp) G1192	26.973945	
par58 (pp) G1193	20.714642	
par77 (pp) G1193	20.714642	
par91 (pp) G1193	20.714642	
par58 (pp) G1194	26.869275	
par78 (pp) G1194	26.869275	
par85 (pp) G1194	26.869275	
par58 (pp) G1195	27.037718	
par78 (pp) G1195	27.037718	
par86 (pp) G1195	27.037718	
par58 (pp) G1196	26.9646	
par78 (pp) G1196	26.9646	
par87 (pp) G1196	26.9646	
par58 (pp) G1197	26.947447	
par78 (pp) G1197	26.947447	
par88 (pp) G1197	26.947447	
par58 (pp) G1198	20.747242	
par78 (pp) G1198	20.747242	
par91 (pp) G1198	20.747242	
par58 (pp) G1199	24.153228	
par79 (pp) G1199	24.153228	
par85 (pp) G1199	24.153228	
par58 (pp) G1200	23.715093	
par79 (pp) G1200	23.715093	
par86 (pp) G1200	23.715093	
par58 (pp) G1201	23.680465	
par79 (pp) G1201	23.680465	
par87 (pp) G1201	23.680465	
par58 (pp) G1202	24.104794	
par79 (pp) G1202	24.104794	
par88 (pp) G1202	24.104794	
par58 (pp) G1203	20.069665	
par79 (pp) G1203	20.069665	
par91 (pp) G1203	20.069665	
par58 (pp) G1204	21.170507	
par80 (pp) G1204	21.170507	
par91 (pp) G1204	21.170507	
par58 (pp) G1205	26.541047	
par81 (pp) G1205	26.541047	
par85 (pp) G1205	26.541047	
par58 (pp) G1206	26.582869	
par81 (pp) G1206	26.582869	
par86 (pp) G1206	26.582869	
par58 (pp) G1207	26.515152	
par81 (pp) G1207	26.515152	
par87 (pp) G1207	26.515152	
par58 (pp) G1208	26.595138	
par81 (pp) G1208	26.595138	
par88 (pp) G1208	26.595138	
par58 (pp) G1209	20.617971	
par81 (pp) G1209	20.617971	
par91 (pp) G1209	20.617971	
par58 (pp) G1210	26.659445	
par82 (pp) G1210	26.659445	
par85 (pp) G1210	26.659445	
par58 (pp) G1211	26.72679	
par82 (pp) G1211	26.72679	
par86 (pp) G1211	26.72679	
par58 (pp) G1212	26.65808	
par82 (pp) G1212	26.65808	
par87 (pp) G1212	26.65808	
par58 (pp) G1213	26.718424	
par82 (pp) G1213	26.718424	
par88 (pp) G1213	26.718424	
par58 (pp) G1214	20.644992	
par82 (pp) G1214	20.644992	
par91 (pp) G1214	20.644992	
par58 (pp) G1215	23.900714	
par83 (pp) G1215	23.900714	
par85 (pp) G1215	23.900714	
par58 (pp) G1216	23.489236	
par83 (pp) G1216	23.489236	
par86 (pp) G1216	23.489236	
par58 (pp) G1217	23.451827	
par83 (pp) G1217	23.451827	
par87 (pp) G1217	23.451827	
par58 (pp) G1218	23.858271	
par83 (pp) G1218	23.858271	
par88 (pp) G1218	23.858271	
par58 (pp) G1219	20.075028	
par83 (pp) G1219	20.075028	
par91 (pp) G1219	20.075028	
par58 (pp) G1220	24.670675	
par84 (pp) G1220	24.670675	
par85 (pp) G1220	24.670675	
par58 (pp) G1221	24.374476	
par84 (pp) G1221	24.374476	
par86 (pp) G1221	24.374476	
par58 (pp) G1222	24.325552	
par84 (pp) G1222	24.325552	
par87 (pp) G1222	24.325552	
par58 (pp) G1223	24.65545	
par84 (pp) G1223	24.65545	
par88 (pp) G1223	24.65545	
par58 (pp) G1224	20.225685	
par84 (pp) G1224	20.225685	
par91 (pp) G1224	20.225685	
par58 (pp) G1225	20.053206	
par85 (pp) G1225	20.053206	
par91 (pp) G1225	20.053206	
par58 (pp) G1226	20.148742	
par86 (pp) G1226	20.148742	
par91 (pp) G1226	20.148742	
par58 (pp) G1227	20.142367	
par87 (pp) G1227	20.142367	
par91 (pp) G1227	20.142367	
par58 (pp) G1228	20.072127	
par88 (pp) G1228	20.072127	
par91 (pp) G1228	20.072127	
par58 (pp) G1229	126.131	
par90 (pp) G1229	126.131	
par92 (pp) G1229	126.131	
par58 (pp) G1230	31.37582	
par90 (pp) G1230	31.37582	
par93 (pp) G1230	31.37582	
par58 (pp) G1231	20.1552	
par90 (pp) G1231	20.1552	
par94 (pp) G1231	20.1552	
par58 (pp) G1232	36.224965	
par90 (pp) G1232	36.224965	
par95 (pp) G1232	36.224965	
par58 (pp) G1233	165.65189	
par91 (pp) G1233	165.65189	
par92 (pp) G1233	165.65189	
par58 (pp) G1234	33.904936	
par91 (pp) G1234	33.904936	
par93 (pp) G1234	33.904936	
par58 (pp) G1235	22.015571	
par91 (pp) G1235	22.015571	
par94 (pp) G1235	22.015571	
par58 (pp) G1236	41.018438	
par91 (pp) G1236	41.018438	
par95 (pp) G1236	41.018438	
par58 (pp) G1237	21.625509	
par91 (pp) G1237	21.625509	
par96 (pp) G1237	21.625509	
par58 (pp) G1238	21.471233	
par91 (pp) G1238	21.471233	
par97 (pp) G1238	21.471233	
par58 (pp) G1239	21.480253	
par91 (pp) G1239	21.480253	
par98 (pp) G1239	21.480253	
par58 (pp) G1240	20.171673	
par91 (pp) G1240	20.171673	
par109 (pp) G1240	20.171673	
par58 (pp) G1241	20.163729	
par91 (pp) G1241	20.163729	
par110 (pp) G1241	20.163729	
par58 (pp) G1242	20.148976	
par91 (pp) G1242	20.148976	
par111 (pp) G1242	20.148976	
par58 (pp) G1243	20.117179	
par91 (pp) G1243	20.117179	
par112 (pp) G1243	20.117179	
par58 (pp) G1244	21.734282	
par91 (pp) G1244	21.734282	
par113 (pp) G1244	21.734282	
par58 (pp) G1245	21.604334	
par91 (pp) G1245	21.604334	
par114 (pp) G1245	21.604334	
par59 (pp) G1246	62.978996	
par60 (pp) G1246	62.978996	
par61 (pp) G1246	62.978996	
par60 (pp) G1247	56.636324	
par61 (pp) G1247	56.636324	
par62 (pp) G1247	56.636324	
par60 (pp) G1248	59.933001	
par61 (pp) G1248	59.933001	
par63 (pp) G1248	59.933001	
par60 (pp) G1249	66.796634	
par61 (pp) G1249	66.796634	
par64 (pp) G1249	66.796634	
par61 (pp) G1250	20.267593	
par69 (pp) G1250	20.267593	
par70 (pp) G1250	20.267593	
par65 (pp) G1251	22.257899	
par69 (pp) G1251	22.257899	
par70 (pp) G1251	22.257899	
par66 (pp) G1252	22.071113	
par69 (pp) G1252	22.071113	
par70 (pp) G1252	22.071113	
par67 (pp) G1253	22.454055	
par69 (pp) G1253	22.454055	
par70 (pp) G1253	22.454055	
par68 (pp) G1254	22.59581	
par69 (pp) G1254	22.59581	
par70 (pp) G1254	22.59581	
par69 (pp) G1255	23.699262	
par70 (pp) G1255	23.699262	
par71 (pp) G1255	23.699262	
par69 (pp) G1256	23.676376	
par70 (pp) G1256	23.676376	
par72 (pp) G1256	23.676376	
par69 (pp) G1257	23.657064	
par70 (pp) G1257	23.657064	
par73 (pp) G1257	23.657064	
par69 (pp) G1258	23.703669	
par70 (pp) G1258	23.703669	
par74 (pp) G1258	23.703669	
par69 (pp) G1259	24.243392	
par70 (pp) G1259	24.243392	
par75 (pp) G1259	24.243392	
par69 (pp) G1260	24.117846	
par70 (pp) G1260	24.117846	
par76 (pp) G1260	24.117846	
par69 (pp) G1261	24.120813	
par70 (pp) G1261	24.120813	
par77 (pp) G1261	24.120813	
par69 (pp) G1262	24.122318	
par70 (pp) G1262	24.122318	
par78 (pp) G1262	24.122318	
par69 (pp) G1263	24.049103	
par70 (pp) G1263	24.049103	
par79 (pp) G1263	24.049103	
par69 (pp) G1264	23.175969	
par70 (pp) G1264	23.175969	
par80 (pp) G1264	23.175969	
par69 (pp) G1265	24.10876	
par70 (pp) G1265	24.10876	
par81 (pp) G1265	24.10876	
par69 (pp) G1266	24.112279	
par70 (pp) G1266	24.112279	
par82 (pp) G1266	24.112279	
par69 (pp) G1267	24.043227	
par70 (pp) G1267	24.043227	
par83 (pp) G1267	24.043227	
par69 (pp) G1268	24.059744	
par70 (pp) G1268	24.059744	
par84 (pp) G1268	24.059744	
par69 (pp) G1269	24.188973	
par70 (pp) G1269	24.188973	
par85 (pp) G1269	24.188973	
par69 (pp) G1270	24.197016	
par70 (pp) G1270	24.197016	
par86 (pp) G1270	24.197016	
par69 (pp) G1271	24.187982	
par70 (pp) G1271	24.187982	
par87 (pp) G1271	24.187982	
par69 (pp) G1272	24.195252	
par70 (pp) G1272	24.195252	
par88 (pp) G1272	24.195252	
par69 (pp) G1273	23.954792	
par70 (pp) G1273	23.954792	
par89 (pp) G1273	23.954792	
par69 (pp) G1274	23.517811	
par70 (pp) G1274	23.517811	
par90 (pp) G1274	23.517811	
par69 (pp) G1275	23.576718	
par70 (pp) G1275	23.576718	
par91 (pp) G1275	23.576718	
par69 (pp) G1276	21.705056	
par70 (pp) G1276	21.705056	
par92 (pp) G1276	21.705056	
par69 (pp) G1277	24.110426	
par70 (pp) G1277	24.110426	
par93 (pp) G1277	24.110426	
par69 (pp) G1278	23.285712	
par70 (pp) G1278	23.285712	
par94 (pp) G1278	23.285712	
par69 (pp) G1279	23.239441	
par70 (pp) G1279	23.239441	
par96 (pp) G1279	23.239441	
par69 (pp) G1280	22.325043	
par70 (pp) G1280	22.325043	
par107 (pp) G1280	22.325043	
par69 (pp) G1281	23.960927	
par70 (pp) G1281	23.960927	
par108 (pp) G1281	23.960927	
par69 (pp) G1282	22.930737	
par70 (pp) G1282	22.930737	
par113 (pp) G1282	22.930737	
par69 (pp) G1283	23.09213	
par70 (pp) G1283	23.09213	
par114 (pp) G1283	23.09213	
par69 (pp) G1284	20.695968	
par70 (pp) G1284	20.695968	
par115 (pp) G1284	20.695968	
par69 (pp) G1285	20.706667	
par70 (pp) G1285	20.706667	
par116 (pp) G1285	20.706667	
par69 (pp) G1286	20.705416	
par70 (pp) G1286	20.705416	
par117 (pp) G1286	20.705416	
par70 (pp) G1287	25.974762	
par107 (pp) G1287	25.974762	
par109 (pp) G1287	25.974762	
par70 (pp) G1288	25.635201	
par107 (pp) G1288	25.635201	
par110 (pp) G1288	25.635201	
par70 (pp) G1289	30.792661	
par107 (pp) G1289	30.792661	
par111 (pp) G1289	30.792661	
par70 (pp) G1290	28.705974	
par107 (pp) G1290	28.705974	
par112 (pp) G1290	28.705974	
par70 (pp) G1291	22.451104	
par108 (pp) G1291	22.451104	
par109 (pp) G1291	22.451104	
par70 (pp) G1292	22.120245	
par108 (pp) G1292	22.120245	
par110 (pp) G1292	22.120245	
par70 (pp) G1293	25.514198	
par108 (pp) G1293	25.514198	
par111 (pp) G1293	25.514198	
par70 (pp) G1294	24.009944	
par108 (pp) G1294	24.009944	
par112 (pp) G1294	24.009944	
par71 (pp) G1295	175.82125	
par104 (pp) G1295	175.82125	
par115 (pp) G1295	175.82125	
par71 (pp) G1296	129.1948	
par104 (pp) G1296	129.1948	
par116 (pp) G1296	129.1948	
par71 (pp) G1297	141.67074	
par104 (pp) G1297	141.67074	
par117 (pp) G1297	141.67074	
par71 (pp) G1298	146.71868	
par105 (pp) G1298	146.71868	
par115 (pp) G1298	146.71868	
par71 (pp) G1299	180.70004	
par105 (pp) G1299	180.70004	
par116 (pp) G1299	180.70004	
par71 (pp) G1300	170.89995	
par105 (pp) G1300	170.89995	
par117 (pp) G1300	170.89995	
par72 (pp) G1301	173.04871	
par104 (pp) G1301	173.04871	
par115 (pp) G1301	173.04871	
par72 (pp) G1302	127.80599	
par104 (pp) G1302	127.80599	
par116 (pp) G1302	127.80599	
par72 (pp) G1303	139.96752	
par104 (pp) G1303	139.96752	
par117 (pp) G1303	139.96752	
par72 (pp) G1304	145.76199	
par105 (pp) G1304	145.76199	
par115 (pp) G1304	145.76199	
par72 (pp) G1305	178.21277	
par105 (pp) G1305	178.21277	
par116 (pp) G1305	178.21277	
par72 (pp) G1306	168.99477	
par105 (pp) G1306	168.99477	
par117 (pp) G1306	168.99477	
par73 (pp) G1307	169.36978	
par104 (pp) G1307	169.36978	
par115 (pp) G1307	169.36978	
par73 (pp) G1308	125.76253	
par104 (pp) G1308	125.76253	
par116 (pp) G1308	125.76253	
par73 (pp) G1309	137.53949	
par104 (pp) G1309	137.53949	
par117 (pp) G1309	137.53949	
par73 (pp) G1310	145.17547	
par105 (pp) G1310	145.17547	
par115 (pp) G1310	145.17547	
par73 (pp) G1311	175.74039	
par105 (pp) G1311	175.74039	
par116 (pp) G1311	175.74039	
par73 (pp) G1312	167.29972	
par105 (pp) G1312	167.29972	
par117 (pp) G1312	167.29972	
par74 (pp) G1313	177.12161	
par104 (pp) G1313	177.12161	
par115 (pp) G1313	177.12161	
par74 (pp) G1314	130.01066	
par104 (pp) G1314	130.01066	
par116 (pp) G1314	130.01066	
par74 (pp) G1315	142.60679	
par104 (pp) G1315	142.60679	
par117 (pp) G1315	142.60679	
par74 (pp) G1316	146.5243	
par105 (pp) G1316	146.5243	
par115 (pp) G1316	146.5243	
par74 (pp) G1317	181.1118	
par105 (pp) G1317	181.1118	
par116 (pp) G1317	181.1118	
par74 (pp) G1318	171.01401	
par105 (pp) G1318	171.01401	
par117 (pp) G1318	171.01401	
par75 (pp) G1319	20.324931	
par85 (pp) G1319	20.324931	
par89 (pp) G1319	20.324931	
par75 (pp) G1320	20.35395	
par85 (pp) G1320	20.35395	
par94 (pp) G1320	20.35395	
par75 (pp) G1321	20.089428	
par85 (pp) G1321	20.089428	
par96 (pp) G1321	20.089428	
par75 (pp) G1322	21.252046	
par86 (pp) G1322	21.252046	
par89 (pp) G1322	21.252046	
par75 (pp) G1323	20.632173	
par86 (pp) G1323	20.632173	
par94 (pp) G1323	20.632173	
par75 (pp) G1324	20.411612	
par86 (pp) G1324	20.411612	
par96 (pp) G1324	20.411612	
par75 (pp) G1325	21.193172	
par87 (pp) G1325	21.193172	
par89 (pp) G1325	21.193172	
par75 (pp) G1326	20.723027	
par87 (pp) G1326	20.723027	
par94 (pp) G1326	20.723027	
par75 (pp) G1327	20.497176	
par87 (pp) G1327	20.497176	
par96 (pp) G1327	20.497176	
par75 (pp) G1328	20.507273	
par88 (pp) G1328	20.507273	
par89 (pp) G1328	20.507273	
par75 (pp) G1329	20.357148	
par88 (pp) G1329	20.357148	
par94 (pp) G1329	20.357148	
par75 (pp) G1330	20.102693	
par88 (pp) G1330	20.102693	
par96 (pp) G1330	20.102693	
par76 (pp) G1331	24.606359	
par85 (pp) G1331	24.606359	
par89 (pp) G1331	24.606359	
par76 (pp) G1332	20.517586	
par85 (pp) G1332	20.517586	
par90 (pp) G1332	20.517586	
par76 (pp) G1333	21.459653	
par85 (pp) G1333	21.459653	
par91 (pp) G1333	21.459653	
par76 (pp) G1334	20.909148	
par85 (pp) G1334	20.909148	
par94 (pp) G1334	20.909148	
par76 (pp) G1335	21.111179	
par85 (pp) G1335	21.111179	
par96 (pp) G1335	21.111179	
par76 (pp) G1336	25.303334	
par86 (pp) G1336	25.303334	
par89 (pp) G1336	25.303334	
par76 (pp) G1337	21.397664	
par86 (pp) G1337	21.397664	
par90 (pp) G1337	21.397664	
par76 (pp) G1338	22.351697	
par86 (pp) G1338	22.351697	
par91 (pp) G1338	22.351697	
par76 (pp) G1339	20.681252	
par86 (pp) G1339	20.681252	
par94 (pp) G1339	20.681252	
par76 (pp) G1340	20.92904	
par86 (pp) G1340	20.92904	
par96 (pp) G1340	20.92904	
par76 (pp) G1341	25.205865	
par87 (pp) G1341	25.205865	
par89 (pp) G1341	25.205865	
par76 (pp) G1342	21.308	
par87 (pp) G1342	21.308	
par90 (pp) G1342	21.308	
par76 (pp) G1343	22.256127	
par87 (pp) G1343	22.256127	
par91 (pp) G1343	22.256127	
par76 (pp) G1344	20.774141	
par87 (pp) G1344	20.774141	
par94 (pp) G1344	20.774141	
par76 (pp) G1345	21.022674	
par87 (pp) G1345	21.022674	
par96 (pp) G1345	21.022674	
par76 (pp) G1346	24.779408	
par88 (pp) G1346	24.779408	
par89 (pp) G1346	24.779408	
par76 (pp) G1347	20.709835	
par88 (pp) G1347	20.709835	
par90 (pp) G1347	20.709835	
par76 (pp) G1348	21.657757	
par88 (pp) G1348	21.657757	
par91 (pp) G1348	21.657757	
par76 (pp) G1349	20.823287	
par88 (pp) G1349	20.823287	
par94 (pp) G1349	20.823287	
par76 (pp) G1350	21.033344	
par88 (pp) G1350	21.033344	
par96 (pp) G1350	21.033344	
par77 (pp) G1351	24.580645	
par85 (pp) G1351	24.580645	
par89 (pp) G1351	24.580645	
par77 (pp) G1352	20.438647	
par85 (pp) G1352	20.438647	
par90 (pp) G1352	20.438647	
par77 (pp) G1353	21.381936	
par85 (pp) G1353	21.381936	
par91 (pp) G1353	21.381936	
par77 (pp) G1354	20.936843	
par85 (pp) G1354	20.936843	
par94 (pp) G1354	20.936843	
par77 (pp) G1355	21.129206	
par85 (pp) G1355	21.129206	
par96 (pp) G1355	21.129206	
par77 (pp) G1356	25.294667	
par86 (pp) G1356	25.294667	
par89 (pp) G1356	25.294667	
