edgename	CI	
par55 (pp3) par88	22.998211	
par84 (pp3) par88	22.998211	
par56 (pp3) par69	23.752628	
par56 (pp3) par70	23.752628	
par69 (pp3) par70	23.752628	
par56 (pp3) par75	20.388751	
par56 (pp3) par86	20.388751	
par75 (pp3) par86	20.388751	
par56 (pp3) par75	20.328294	
par56 (pp3) par87	20.328294	
par75 (pp3) par87	20.328294	
par56 (pp3) par76	24.580696	
par56 (pp3) par85	24.580696	
par76 (pp3) par85	24.580696	
par56 (pp3) par76	25.448684	
par56 (pp3) par86	25.448684	
par76 (pp3) par86	25.448684	
par56 (pp3) par76	25.332906	
par56 (pp3) par87	25.332906	
par76 (pp3) par87	25.332906	
par56 (pp3) par76	24.789343	
par56 (pp3) par88	24.789343	
par76 (pp3) par88	24.789343	
par56 (pp3) par77	24.521048	
par56 (pp3) par85	24.521048	
par77 (pp3) par85	24.521048	
par56 (pp3) par77	25.402775	
par56 (pp3) par86	25.402775	
par77 (pp3) par86	25.402775	
par56 (pp3) par77	25.287722	
par56 (pp3) par87	25.287722	
par77 (pp3) par87	25.287722	
par56 (pp3) par77	24.731287	
par56 (pp3) par88	24.731287	
par77 (pp3) par88	24.731287	
par56 (pp3) par78	24.324027	
par56 (pp3) par85	24.324027	
par78 (pp3) par85	24.324027	
par56 (pp3) par78	25.214484	
par56 (pp3) par86	25.214484	
par78 (pp3) par86	25.214484	
par56 (pp3) par78	25.100321	
par56 (pp3) par87	25.100321	
par78 (pp3) par87	25.100321	
par56 (pp3) par78	24.534794	
par56 (pp3) par88	24.534794	
par78 (pp3) par88	24.534794	
par56 (pp3) par79	26.358322	
par56 (pp3) par85	26.358322	
par79 (pp3) par85	26.358322	
par56 (pp3) par79	26.623046	
par56 (pp3) par86	26.623046	
par79 (pp3) par86	26.623046	
par56 (pp3) par79	26.509243	
par56 (pp3) par87	26.509243	
par79 (pp3) par87	26.509243	
par56 (pp3) par79	26.475152	
par56 (pp3) par88	26.475152	
par79 (pp3) par88	26.475152	
par56 (pp3) par81	24.77714	
par56 (pp3) par85	24.77714	
par81 (pp3) par85	24.77714	
par56 (pp3) par81	25.60078	
par56 (pp3) par86	25.60078	
par81 (pp3) par86	25.60078	
par56 (pp3) par81	25.482844	
par56 (pp3) par87	25.482844	
par81 (pp3) par87	25.482844	
par56 (pp3) par81	24.980542	
par56 (pp3) par88	24.980542	
par81 (pp3) par88	24.980542	
par56 (pp3) par82	24.717512	
par56 (pp3) par85	24.717512	
par82 (pp3) par85	24.717512	
par56 (pp3) par82	25.559261	
par56 (pp3) par86	25.559261	
par82 (pp3) par86	25.559261	
par56 (pp3) par82	25.442021	
par56 (pp3) par87	25.442021	
par82 (pp3) par87	25.442021	
par56 (pp3) par82	24.923186	
par56 (pp3) par88	24.923186	
par82 (pp3) par88	24.923186	
par56 (pp3) par83	25.987924	
par56 (pp3) par85	25.987924	
par83 (pp3) par85	25.987924	
par56 (pp3) par83	26.26102	
par56 (pp3) par86	26.26102	
par83 (pp3) par86	26.26102	
par56 (pp3) par83	26.146427	
par56 (pp3) par87	26.146427	
par83 (pp3) par87	26.146427	
par56 (pp3) par83	26.10599	
par56 (pp3) par88	26.10599	
par83 (pp3) par88	26.10599	
par56 (pp3) par84	25.628286	
par56 (pp3) par85	25.628286	
par84 (pp3) par85	25.628286	
par56 (pp3) par84	26.096271	
par56 (pp3) par86	26.096271	
par84 (pp3) par86	26.096271	
par56 (pp3) par84	25.975103	
par56 (pp3) par87	25.975103	
par84 (pp3) par87	25.975103	
par56 (pp3) par84	25.780108	
par56 (pp3) par88	25.780108	
par84 (pp3) par88	25.780108	
par57 (pp3) par58	211.26648	
par57 (pp3) par92	211.26648	
par58 (pp3) par92	211.26648	
par57 (pp3) par58	29.562166	
par57 (pp3) par93	29.562166	
par58 (pp3) par93	29.562166	
par57 (pp3) par58	38.044765	
par57 (pp3) par95	38.044765	
par58 (pp3) par95	38.044765	
par57 (pp3) par69	23.453097	
par57 (pp3) par70	23.453097	
par69 (pp3) par70	23.453097	
par57 (pp3) par76	20.833377	
par57 (pp3) par85	20.833377	
par76 (pp3) par85	20.833377	
par57 (pp3) par76	21.754243	
par57 (pp3) par86	21.754243	
par76 (pp3) par86	21.754243	
par57 (pp3) par76	21.657206	
par57 (pp3) par87	21.657206	
par76 (pp3) par87	21.657206	
par57 (pp3) par76	21.035773	
par57 (pp3) par88	21.035773	
par76 (pp3) par88	21.035773	
par57 (pp3) par77	20.748017	
par57 (pp3) par85	20.748017	
par77 (pp3) par85	20.748017	
par57 (pp3) par77	21.670806	
par57 (pp3) par86	21.670806	
par77 (pp3) par86	21.670806	
par57 (pp3) par77	21.574958	
par57 (pp3) par87	21.574958	
par77 (pp3) par87	21.574958	
par57 (pp3) par77	20.949975	
par57 (pp3) par88	20.949975	
par77 (pp3) par88	20.949975	
par57 (pp3) par78	20.559287	
par57 (pp3) par85	20.559287	
par78 (pp3) par85	20.559287	
par57 (pp3) par78	21.476573	
par57 (pp3) par86	21.476573	
par78 (pp3) par86	21.476573	
par57 (pp3) par78	21.382229	
par57 (pp3) par87	21.382229	
par78 (pp3) par87	21.382229	
par57 (pp3) par78	20.759396	
par57 (pp3) par88	20.759396	
par78 (pp3) par88	20.759396	
par57 (pp3) par79	24.005154	
par57 (pp3) par85	24.005154	
par79 (pp3) par85	24.005154	
par57 (pp3) par79	24.74348	
par57 (pp3) par86	24.74348	
par79 (pp3) par86	24.74348	
par57 (pp3) par79	24.615805	
par57 (pp3) par87	24.615805	
par79 (pp3) par87	24.615805	
par57 (pp3) par79	24.200774	
par57 (pp3) par88	24.200774	
par79 (pp3) par88	24.200774	
par57 (pp3) par81	21.113213	
par57 (pp3) par85	21.113213	
par81 (pp3) par85	21.113213	
par57 (pp3) par81	22.027707	
par57 (pp3) par86	22.027707	
par81 (pp3) par86	22.027707	
par57 (pp3) par81	21.926879	
par57 (pp3) par87	21.926879	
par81 (pp3) par87	21.926879	
par57 (pp3) par81	21.316987	
par57 (pp3) par88	21.316987	
par81 (pp3) par88	21.316987	
par57 (pp3) par82	21.01631	
par57 (pp3) par85	21.01631	
par82 (pp3) par85	21.01631	
par57 (pp3) par82	21.934376	
par57 (pp3) par86	21.934376	
par82 (pp3) par86	21.934376	
par57 (pp3) par82	21.834919	
par57 (pp3) par87	21.834919	
par82 (pp3) par87	21.834919	
par57 (pp3) par82	21.219778	
par57 (pp3) par88	21.219778	
par82 (pp3) par88	21.219778	
par57 (pp3) par83	23.685162	
par57 (pp3) par85	23.685162	
par83 (pp3) par85	23.685162	
par57 (pp3) par83	24.410097	
par57 (pp3) par86	24.410097	
par83 (pp3) par86	24.410097	
par57 (pp3) par83	24.28305	
par57 (pp3) par87	24.28305	
par83 (pp3) par87	24.28305	
par57 (pp3) par83	23.877917	
par57 (pp3) par88	23.877917	
par83 (pp3) par88	23.877917	
par57 (pp3) par84	22.797245	
par57 (pp3) par85	22.797245	
par84 (pp3) par85	22.797245	
par57 (pp3) par84	23.605222	
par57 (pp3) par86	23.605222	
par84 (pp3) par86	23.605222	
par57 (pp3) par84	23.483768	
par57 (pp3) par87	23.483768	
par84 (pp3) par87	23.483768	
par57 (pp3) par84	22.998211	
par57 (pp3) par88	22.998211	
par84 (pp3) par88	22.998211	
par58 (pp3) par59	20.184214	
par58 (pp3) par91	20.184214	
par59 (pp3) par91	20.184214	
par58 (pp3) par60	20.094655	
par58 (pp3) par91	20.094655	
par60 (pp3) par91	20.094655	
par58 (pp3) par61	20.105772	
par58 (pp3) par91	20.105772	
par61 (pp3) par91	20.105772	
par58 (pp3) par62	20.19931	
par58 (pp3) par91	20.19931	
par62 (pp3) par91	20.19931	
par58 (pp3) par63	20.190289	
par58 (pp3) par91	20.190289	
par63 (pp3) par91	20.190289	
par58 (pp3) par64	20.178041	
par58 (pp3) par91	20.178041	
par64 (pp3) par91	20.178041	
par58 (pp3) par69	24.234143	
par58 (pp3) par70	24.234143	
par69 (pp3) par70	24.234143	
par58 (pp3) par71	21.216061	
par58 (pp3) par91	21.216061	
par71 (pp3) par91	21.216061	
par58 (pp3) par72	21.184066	
par58 (pp3) par91	21.184066	
par72 (pp3) par91	21.184066	
par58 (pp3) par73	21.150201	
par58 (pp3) par91	21.150201	
par73 (pp3) par91	21.150201	
par58 (pp3) par74	21.227621	
par58 (pp3) par91	21.227621	
par74 (pp3) par91	21.227621	
par58 (pp3) par75	25.598151	
par58 (pp3) par85	25.598151	
par75 (pp3) par85	25.598151	
par58 (pp3) par75	26.655342	
par58 (pp3) par86	26.655342	
par75 (pp3) par86	26.655342	
par58 (pp3) par75	26.584334	
par58 (pp3) par87	26.584334	
par75 (pp3) par87	26.584334	
par58 (pp3) par75	25.812106	
par58 (pp3) par88	25.812106	
par75 (pp3) par88	25.812106	
par58 (pp3) par75	20.172477	
par58 (pp3) par90	20.172477	
par75 (pp3) par90	20.172477	
par58 (pp3) par75	22.114775	
par58 (pp3) par91	22.114775	
par75 (pp3) par91	22.114775	
par58 (pp3) par76	26.8117	
par58 (pp3) par85	26.8117	
par76 (pp3) par85	26.8117	
par58 (pp3) par76	26.923496	
par58 (pp3) par86	26.923496	
par76 (pp3) par86	26.923496	
par58 (pp3) par76	26.853159	
par58 (pp3) par87	26.853159	
par76 (pp3) par87	26.853159	
par58 (pp3) par76	26.879049	
par58 (pp3) par88	26.879049	
par76 (pp3) par88	26.879049	
par58 (pp3) par76	20.69092	
par58 (pp3) par91	20.69092	
par76 (pp3) par91	20.69092	
par58 (pp3) par77	26.902274	
par58 (pp3) par85	26.902274	
par77 (pp3) par85	26.902274	
par58 (pp3) par77	27.037158	
par58 (pp3) par86	27.037158	
par77 (pp3) par86	27.037158	
par58 (pp3) par77	26.966022	
par58 (pp3) par87	26.966022	
par77 (pp3) par87	26.966022	
par58 (pp3) par77	26.973945	
par58 (pp3) par88	26.973945	
par77 (pp3) par88	26.973945	
par58 (pp3) par77	20.714642	
par58 (pp3) par91	20.714642	
par77 (pp3) par91	20.714642	
par58 (pp3) par78	26.869275	
par58 (pp3) par85	26.869275	
par78 (pp3) par85	26.869275	
par58 (pp3) par78	27.037718	
par58 (pp3) par86	27.037718	
par78 (pp3) par86	27.037718	
par58 (pp3) par78	26.9646	
par58 (pp3) par87	26.9646	
par78 (pp3) par87	26.9646	
par58 (pp3) par78	26.947447	
par58 (pp3) par88	26.947447	
par78 (pp3) par88	26.947447	
par58 (pp3) par78	20.747242	
par58 (pp3) par91	20.747242	
par78 (pp3) par91	20.747242	
par58 (pp3) par79	24.153228	
par58 (pp3) par85	24.153228	
par79 (pp3) par85	24.153228	
par58 (pp3) par79	23.715093	
par58 (pp3) par86	23.715093	
par79 (pp3) par86	23.715093	
par58 (pp3) par79	23.680465	
par58 (pp3) par87	23.680465	
par79 (pp3) par87	23.680465	
par58 (pp3) par79	24.104794	
par58 (pp3) par88	24.104794	
par79 (pp3) par88	24.104794	
par58 (pp3) par79	20.069665	
par58 (pp3) par91	20.069665	
par79 (pp3) par91	20.069665	
par58 (pp3) par80	21.170507	
par58 (pp3) par91	21.170507	
par80 (pp3) par91	21.170507	
par58 (pp3) par81	26.541047	
par58 (pp3) par85	26.541047	
par81 (pp3) par85	26.541047	
par58 (pp3) par81	26.582869	
par58 (pp3) par86	26.582869	
par81 (pp3) par86	26.582869	
par58 (pp3) par81	26.515152	
par58 (pp3) par87	26.515152	
par81 (pp3) par87	26.515152	
par58 (pp3) par81	26.595138	
par58 (pp3) par88	26.595138	
par81 (pp3) par88	26.595138	
par58 (pp3) par81	20.617971	
par58 (pp3) par91	20.617971	
par81 (pp3) par91	20.617971	
par58 (pp3) par82	26.659445	
par58 (pp3) par85	26.659445	
par82 (pp3) par85	26.659445	
par58 (pp3) par82	26.72679	
par58 (pp3) par86	26.72679	
par82 (pp3) par86	26.72679	
par58 (pp3) par82	26.65808	
par58 (pp3) par87	26.65808	
par82 (pp3) par87	26.65808	
par58 (pp3) par82	26.718424	
par58 (pp3) par88	26.718424	
par82 (pp3) par88	26.718424	
par58 (pp3) par82	20.644992	
par58 (pp3) par91	20.644992	
par82 (pp3) par91	20.644992	
par58 (pp3) par83	23.900714	
par58 (pp3) par85	23.900714	
par83 (pp3) par85	23.900714	
par58 (pp3) par83	23.489236	
par58 (pp3) par86	23.489236	
par83 (pp3) par86	23.489236	
par58 (pp3) par83	23.451827	
par58 (pp3) par87	23.451827	
par83 (pp3) par87	23.451827	
par58 (pp3) par83	23.858271	
par58 (pp3) par88	23.858271	
par83 (pp3) par88	23.858271	
par58 (pp3) par83	20.075028	
par58 (pp3) par91	20.075028	
par83 (pp3) par91	20.075028	
par58 (pp3) par84	24.670675	
par58 (pp3) par85	24.670675	
par84 (pp3) par85	24.670675	
par58 (pp3) par84	24.374476	
par58 (pp3) par86	24.374476	
par84 (pp3) par86	24.374476	
par58 (pp3) par84	24.325552	
par58 (pp3) par87	24.325552	
par84 (pp3) par87	24.325552	
par58 (pp3) par84	24.65545	
par58 (pp3) par88	24.65545	
par84 (pp3) par88	24.65545	
par58 (pp3) par84	20.225685	
par58 (pp3) par91	20.225685	
par84 (pp3) par91	20.225685	
par58 (pp3) par85	20.053206	
par58 (pp3) par91	20.053206	
par85 (pp3) par91	20.053206	
par58 (pp3) par86	20.148742	
par58 (pp3) par91	20.148742	
par86 (pp3) par91	20.148742	
par58 (pp3) par87	20.142367	
par58 (pp3) par91	20.142367	
par87 (pp3) par91	20.142367	
par58 (pp3) par88	20.072127	
par58 (pp3) par91	20.072127	
par88 (pp3) par91	20.072127	
par58 (pp3) par90	126.131	
par58 (pp3) par92	126.131	
par90 (pp3) par92	126.131	
par58 (pp3) par90	31.37582	
par58 (pp3) par93	31.37582	
par90 (pp3) par93	31.37582	
par58 (pp3) par90	20.1552	
par58 (pp3) par94	20.1552	
par90 (pp3) par94	20.1552	
par58 (pp3) par90	36.224965	
par58 (pp3) par95	36.224965	
par90 (pp3) par95	36.224965	
par58 (pp3) par91	165.65189	
par58 (pp3) par92	165.65189	
par91 (pp3) par92	165.65189	
par58 (pp3) par91	33.904936	
par58 (pp3) par93	33.904936	
par91 (pp3) par93	33.904936	
par58 (pp3) par91	22.015571	
par58 (pp3) par94	22.015571	
par91 (pp3) par94	22.015571	
par58 (pp3) par91	41.018438	
par58 (pp3) par95	41.018438	
par91 (pp3) par95	41.018438	
par58 (pp3) par91	21.625509	
par58 (pp3) par96	21.625509	
par91 (pp3) par96	21.625509	
par58 (pp3) par91	21.471233	
par58 (pp3) par97	21.471233	
par91 (pp3) par97	21.471233	
par58 (pp3) par91	21.480253	
par58 (pp3) par98	21.480253	
par91 (pp3) par98	21.480253	
par58 (pp3) par91	20.171673	
par58 (pp3) par109	20.171673	
par91 (pp3) par109	20.171673	
par58 (pp3) par91	20.163729	
par58 (pp3) par110	20.163729	
par91 (pp3) par110	20.163729	
par58 (pp3) par91	20.148976	
par58 (pp3) par111	20.148976	
par91 (pp3) par111	20.148976	
par58 (pp3) par91	20.117179	
par58 (pp3) par112	20.117179	
par91 (pp3) par112	20.117179	
par58 (pp3) par91	21.734282	
par58 (pp3) par113	21.734282	
par91 (pp3) par113	21.734282	
par58 (pp3) par91	21.604334	
par58 (pp3) par114	21.604334	
par91 (pp3) par114	21.604334	
par59 (pp3) par60	62.978996	
par59 (pp3) par61	62.978996	
par60 (pp3) par61	62.978996	
par60 (pp3) par61	56.636324	
par60 (pp3) par62	56.636324	
par61 (pp3) par62	56.636324	
par60 (pp3) par61	59.933001	
par60 (pp3) par63	59.933001	
par61 (pp3) par63	59.933001	
par60 (pp3) par61	66.796634	
par60 (pp3) par64	66.796634	
par61 (pp3) par64	66.796634	
par61 (pp3) par69	20.267593	
par61 (pp3) par70	20.267593	
par69 (pp3) par70	20.267593	
par65 (pp3) par69	22.257899	
par65 (pp3) par70	22.257899	
par69 (pp3) par70	22.257899	
par66 (pp3) par69	22.071113	
par66 (pp3) par70	22.071113	
par69 (pp3) par70	22.071113	
par67 (pp3) par69	22.454055	
par67 (pp3) par70	22.454055	
par69 (pp3) par70	22.454055	
par68 (pp3) par69	22.59581	
par68 (pp3) par70	22.59581	
par69 (pp3) par70	22.59581	
par69 (pp3) par70	23.699262	
par69 (pp3) par71	23.699262	
par70 (pp3) par71	23.699262	
par69 (pp3) par70	23.676376	
par69 (pp3) par72	23.676376	
par70 (pp3) par72	23.676376	
par69 (pp3) par70	23.657064	
par69 (pp3) par73	23.657064	
par70 (pp3) par73	23.657064	
par69 (pp3) par70	23.703669	
par69 (pp3) par74	23.703669	
par70 (pp3) par74	23.703669	
par69 (pp3) par70	24.243392	
par69 (pp3) par75	24.243392	
par70 (pp3) par75	24.243392	
par69 (pp3) par70	24.117846	
par69 (pp3) par76	24.117846	
par70 (pp3) par76	24.117846	
par69 (pp3) par70	24.120813	
par69 (pp3) par77	24.120813	
par70 (pp3) par77	24.120813	
par69 (pp3) par70	24.122318	
par69 (pp3) par78	24.122318	
par70 (pp3) par78	24.122318	
par69 (pp3) par70	24.049103	
par69 (pp3) par79	24.049103	
par70 (pp3) par79	24.049103	
par69 (pp3) par70	23.175969	
par69 (pp3) par80	23.175969	
par70 (pp3) par80	23.175969	
par69 (pp3) par70	24.10876	
par69 (pp3) par81	24.10876	
par70 (pp3) par81	24.10876	
par69 (pp3) par70	24.112279	
par69 (pp3) par82	24.112279	
par70 (pp3) par82	24.112279	
par69 (pp3) par70	24.043227	
par69 (pp3) par83	24.043227	
par70 (pp3) par83	24.043227	
par69 (pp3) par70	24.059744	
par69 (pp3) par84	24.059744	
par70 (pp3) par84	24.059744	
par69 (pp3) par70	24.188973	
par69 (pp3) par85	24.188973	
par70 (pp3) par85	24.188973	
par69 (pp3) par70	24.197016	
par69 (pp3) par86	24.197016	
par70 (pp3) par86	24.197016	
par69 (pp3) par70	24.187982	
par69 (pp3) par87	24.187982	
par70 (pp3) par87	24.187982	
par69 (pp3) par70	24.195252	
par69 (pp3) par88	24.195252	
par70 (pp3) par88	24.195252	
par69 (pp3) par70	23.954792	
par69 (pp3) par89	23.954792	
par70 (pp3) par89	23.954792	
par69 (pp3) par70	23.517811	
par69 (pp3) par90	23.517811	
par70 (pp3) par90	23.517811	
par69 (pp3) par70	23.576718	
par69 (pp3) par91	23.576718	
par70 (pp3) par91	23.576718	
par69 (pp3) par70	21.705056	
par69 (pp3) par92	21.705056	
par70 (pp3) par92	21.705056	
par69 (pp3) par70	24.110426	
par69 (pp3) par93	24.110426	
par70 (pp3) par93	24.110426	
par69 (pp3) par70	23.285712	
par69 (pp3) par94	23.285712	
par70 (pp3) par94	23.285712	
par69 (pp3) par70	23.239441	
par69 (pp3) par96	23.239441	
par70 (pp3) par96	23.239441	
par69 (pp3) par70	22.325043	
par69 (pp3) par107	22.325043	
par70 (pp3) par107	22.325043	
par69 (pp3) par70	23.960927	
par69 (pp3) par108	23.960927	
par70 (pp3) par108	23.960927	
par69 (pp3) par70	22.930737	
par69 (pp3) par113	22.930737	
par70 (pp3) par113	22.930737	
par69 (pp3) par70	23.09213	
par69 (pp3) par114	23.09213	
par70 (pp3) par114	23.09213	
par69 (pp3) par70	20.695968	
par69 (pp3) par115	20.695968	
par70 (pp3) par115	20.695968	
par69 (pp3) par70	20.706667	
par69 (pp3) par116	20.706667	
par70 (pp3) par116	20.706667	
par69 (pp3) par70	20.705416	
par69 (pp3) par117	20.705416	
par70 (pp3) par117	20.705416	
par70 (pp3) par107	25.974762	
par70 (pp3) par109	25.974762	
par107 (pp3) par109	25.974762	
par70 (pp3) par107	25.635201	
par70 (pp3) par110	25.635201	
par107 (pp3) par110	25.635201	
par70 (pp3) par107	30.792661	
par70 (pp3) par111	30.792661	
par107 (pp3) par111	30.792661	
par70 (pp3) par107	28.705974	
par70 (pp3) par112	28.705974	
par107 (pp3) par112	28.705974	
par70 (pp3) par108	22.451104	
par70 (pp3) par109	22.451104	
par108 (pp3) par109	22.451104	
par70 (pp3) par108	22.120245	
par70 (pp3) par110	22.120245	
par108 (pp3) par110	22.120245	
par70 (pp3) par108	25.514198	
par70 (pp3) par111	25.514198	
par108 (pp3) par111	25.514198	
par70 (pp3) par108	24.009944	
par70 (pp3) par112	24.009944	
par108 (pp3) par112	24.009944	
par71 (pp3) par104	175.82125	
par71 (pp3) par115	175.82125	
par104 (pp3) par115	175.82125	
par71 (pp3) par104	129.1948	
par71 (pp3) par116	129.1948	
par104 (pp3) par116	129.1948	
par71 (pp3) par104	141.67074	
par71 (pp3) par117	141.67074	
par104 (pp3) par117	141.67074	
par71 (pp3) par105	146.71868	
par71 (pp3) par115	146.71868	
par105 (pp3) par115	146.71868	
par71 (pp3) par105	180.70004	
par71 (pp3) par116	180.70004	
par105 (pp3) par116	180.70004	
par71 (pp3) par105	170.89995	
par71 (pp3) par117	170.89995	
par105 (pp3) par117	170.89995	
par72 (pp3) par104	173.04871	
par72 (pp3) par115	173.04871	
par104 (pp3) par115	173.04871	
par72 (pp3) par104	127.80599	
par72 (pp3) par116	127.80599	
par104 (pp3) par116	127.80599	
par72 (pp3) par104	139.96752	
par72 (pp3) par117	139.96752	
par104 (pp3) par117	139.96752	
par72 (pp3) par105	145.76199	
par72 (pp3) par115	145.76199	
par105 (pp3) par115	145.76199	
par72 (pp3) par105	178.21277	
par72 (pp3) par116	178.21277	
par105 (pp3) par116	178.21277	
par72 (pp3) par105	168.99477	
par72 (pp3) par117	168.99477	
par105 (pp3) par117	168.99477	
par73 (pp3) par104	169.36978	
par73 (pp3) par115	169.36978	
par104 (pp3) par115	169.36978	
par73 (pp3) par104	125.76253	
par73 (pp3) par116	125.76253	
par104 (pp3) par116	125.76253	
par73 (pp3) par104	137.53949	
par73 (pp3) par117	137.53949	
par104 (pp3) par117	137.53949	
par73 (pp3) par105	145.17547	
par73 (pp3) par115	145.17547	
par105 (pp3) par115	145.17547	
par73 (pp3) par105	175.74039	
par73 (pp3) par116	175.74039	
par105 (pp3) par116	175.74039	
par73 (pp3) par105	167.29972	
par73 (pp3) par117	167.29972	
par105 (pp3) par117	167.29972	
par74 (pp3) par104	177.12161	
par74 (pp3) par115	177.12161	
par104 (pp3) par115	177.12161	
par74 (pp3) par104	130.01066	
par74 (pp3) par116	130.01066	
par104 (pp3) par116	130.01066	
par74 (pp3) par104	142.60679	
par74 (pp3) par117	142.60679	
par104 (pp3) par117	142.60679	
par74 (pp3) par105	146.5243	
par74 (pp3) par115	146.5243	
par105 (pp3) par115	146.5243	
par74 (pp3) par105	181.1118	
par74 (pp3) par116	181.1118	
par105 (pp3) par116	181.1118	
par74 (pp3) par105	171.01401	
par74 (pp3) par117	171.01401	
par105 (pp3) par117	171.01401	
par75 (pp3) par85	20.324931	
par75 (pp3) par89	20.324931	
par85 (pp3) par89	20.324931	
par75 (pp3) par85	20.35395	
par75 (pp3) par94	20.35395	
par85 (pp3) par94	20.35395	
par75 (pp3) par85	20.089428	
par75 (pp3) par96	20.089428	
par85 (pp3) par96	20.089428	
par75 (pp3) par86	21.252046	
par75 (pp3) par89	21.252046	
par86 (pp3) par89	21.252046	
par75 (pp3) par86	20.632173	
par75 (pp3) par94	20.632173	
par86 (pp3) par94	20.632173	
par75 (pp3) par86	20.411612	
par75 (pp3) par96	20.411612	
par86 (pp3) par96	20.411612	
par75 (pp3) par87	21.193172	
par75 (pp3) par89	21.193172	
par87 (pp3) par89	21.193172	
par75 (pp3) par87	20.723027	
par75 (pp3) par94	20.723027	
par87 (pp3) par94	20.723027	
par75 (pp3) par87	20.497176	
par75 (pp3) par96	20.497176	
par87 (pp3) par96	20.497176	
par75 (pp3) par88	20.507273	
par75 (pp3) par89	20.507273	
par88 (pp3) par89	20.507273	
par75 (pp3) par88	20.357148	
par75 (pp3) par94	20.357148	
par88 (pp3) par94	20.357148	
par75 (pp3) par88	20.102693	
par75 (pp3) par96	20.102693	
par88 (pp3) par96	20.102693	
par76 (pp3) par85	24.606359	
par76 (pp3) par89	24.606359	
par85 (pp3) par89	24.606359	
par76 (pp3) par85	20.517586	
par76 (pp3) par90	20.517586	
par85 (pp3) par90	20.517586	
par76 (pp3) par85	21.459653	
par76 (pp3) par91	21.459653	
par85 (pp3) par91	21.459653	
par76 (pp3) par85	20.909148	
par76 (pp3) par94	20.909148	
par85 (pp3) par94	20.909148	
par76 (pp3) par85	21.111179	
par76 (pp3) par96	21.111179	
par85 (pp3) par96	21.111179	
par76 (pp3) par86	25.303334	
par76 (pp3) par89	25.303334	
par86 (pp3) par89	25.303334	
par76 (pp3) par86	21.397664	
par76 (pp3) par90	21.397664	
par86 (pp3) par90	21.397664	
par76 (pp3) par86	22.351697	
par76 (pp3) par91	22.351697	
par86 (pp3) par91	22.351697	
par76 (pp3) par86	20.681252	
par76 (pp3) par94	20.681252	
par86 (pp3) par94	20.681252	
par76 (pp3) par86	20.92904	
par76 (pp3) par96	20.92904	
par86 (pp3) par96	20.92904	
par76 (pp3) par87	25.205865	
par76 (pp3) par89	25.205865	
par87 (pp3) par89	25.205865	
par76 (pp3) par87	21.308	
par76 (pp3) par90	21.308	
par87 (pp3) par90	21.308	
par76 (pp3) par87	22.256127	
par76 (pp3) par91	22.256127	
par87 (pp3) par91	22.256127	
par76 (pp3) par87	20.774141	
par76 (pp3) par94	20.774141	
par87 (pp3) par94	20.774141	
par76 (pp3) par87	21.022674	
par76 (pp3) par96	21.022674	
par87 (pp3) par96	21.022674	
par76 (pp3) par88	24.779408	
par76 (pp3) par89	24.779408	
par88 (pp3) par89	24.779408	
par76 (pp3) par88	20.709835	
par76 (pp3) par90	20.709835	
par88 (pp3) par90	20.709835	
par76 (pp3) par88	21.657757	
par76 (pp3) par91	21.657757	
par88 (pp3) par91	21.657757	
par76 (pp3) par88	20.823287	
par76 (pp3) par94	20.823287	
par88 (pp3) par94	20.823287	
par76 (pp3) par88	21.033344	
par76 (pp3) par96	21.033344	
par88 (pp3) par96	21.033344	
par77 (pp3) par85	24.580645	
par77 (pp3) par89	24.580645	
par85 (pp3) par89	24.580645	
par77 (pp3) par85	20.438647	
par77 (pp3) par90	20.438647	
par85 (pp3) par90	20.438647	
par77 (pp3) par85	21.381936	
par77 (pp3) par91	21.381936	
par85 (pp3) par91	21.381936	
par77 (pp3) par85	20.936843	
par77 (pp3) par94	20.936843	
par85 (pp3) par94	20.936843	
par77 (pp3) par85	21.129206	
par77 (pp3) par96	21.129206	
par85 (pp3) par96	21.129206	
par77 (pp3) par86	25.294667	
par77 (pp3) par89	25.294667	
par86 (pp3) par89	25.294667	
par77 (pp3) par86	21.321128	
par77 (pp3) par90	21.321128	
par86 (pp3) par90	21.321128	
par77 (pp3) par86	22.278395	
par77 (pp3) par91	22.278395	
par86 (pp3) par91	22.278395	
par77 (pp3) par86	20.718791	
par77 (pp3) par94	20.718791	
par86 (pp3) par94	20.718791	
par77 (pp3) par86	20.957837	
par77 (pp3) par96	20.957837	
par86 (pp3) par96	20.957837	
par77 (pp3) par87	25.19739	
par77 (pp3) par89	25.19739	
par87 (pp3) par89	25.19739	
par77 (pp3) par87	21.232495	
par77 (pp3) par90	21.232495	
par87 (pp3) par90	21.232495	
par77 (pp3) par87	22.18384	
par77 (pp3) par91	22.18384	
par87 (pp3) par91	22.18384	
par77 (pp3) par87	20.81224	
par77 (pp3) par94	20.81224	
par87 (pp3) par94	20.81224	
par77 (pp3) par87	21.051913	
par77 (pp3) par96	21.051913	
par87 (pp3) par96	21.051913	
par77 (pp3) par88	24.756165	
par77 (pp3) par89	24.756165	
par88 (pp3) par89	24.756165	
par77 (pp3) par88	20.630623	
par77 (pp3) par90	20.630623	
par88 (pp3) par90	20.630623	
par77 (pp3) par88	21.580071	
par77 (pp3) par91	21.580071	
par88 (pp3) par91	21.580071	
par77 (pp3) par88	20.852469	
par77 (pp3) par94	20.852469	
